"Mutual_Information","Mira_Score","Mean_Distance","Brownian_Covariate","GO"
0.0955883539011947,0.0874230636019237,0.218253017753044,0.153419627983581,"GO:0021545"
0.0405543209386024,0.0319492174365076,0.0253928560674735,0.0216228498052682,"GO:0001822"
0.0130098812571867,0.0106999568488317,0.00220135695080393,0.00213162133580676,"GO:0001889"
0.0305051411626621,0.0148927152006,0.00361105209822244,0.00203105516784852,"GO:0001890"
0.0117860832082873,0.0157543560217587,0.0319468125357614,0.0370023583523557,"GO:0007420"
0.0306470225414745,0.0275649814177688,0.0223044564249935,0.0275767440828895,"GO:0007507"
0.000293575083926633,0.000103950576774797,0.0111036992753295,0.00392407929525782,"GO:0007517"
0.0455851365322014,0.0291094184891502,0.087091304205515,0.063626408233607,"GO:0030324"
0.441935429627385,0.409790034043225,0.112705979127529,0.109893932932424,"GO:0031016"
0.0933072915167335,0.0804665688834088,0.271970775593432,0.228899798708368,"GO:0048565"
0.518711294390463,0.540370582138349,0.1080534015488,0.132290140141264,"GO:0001764"
0.320215180585032,0.38318481963122,0.0694434956698242,0.0713425032649778,"GO:0006929"
0.0142136292581319,0.014584160043891,0.695257932785076,0.621852937170685,"GO:0014812"
0.450630293591489,0.409276938673522,0.528578782872132,0.477211919066377,"GO:0002793"
0.314652222194006,0.185289131986399,0.0645405332351188,0.0584505986024798,"GO:0032890"
0.273854100644993,0.303368332349271,0.187723061421447,0.161308647728869,"GO:0051952"
0.00209502195686335,0.00521933427399094,0.00443321453769655,0.00141626221479143,"GO:0043433"
0.102764691636272,0.0747571318331932,0.341169212240575,0.373420814444424,"GO:0042742"
0.000413157442096444,0.0011230207525079,0.0478393157441557,0.0156660809634625,"GO:0006954"
0.0163955358985571,0.020429674535065,0.00740979756495047,0.0187982601229124,"GO:0006968"
0.247773902310363,0.283760211847742,0.251978344029669,0.356187454811762,"GO:0032496"
0.241050972976711,0.153592793847638,0.212470044024987,0.253466272893822,"GO:0010212"
0.832064786172192,0.718572914319331,0.428187502141875,0.481679228645253,"GO:0014075"
0.00156785448352258,0.0015493238903779,0.177414588638737,0.150926646898937,"GO:0014070"
0.237697873829543,0.21913253341106,0.0410380228421407,0.0278827306184713,"GO:0034097"
0.00767701047599342,0.0059070224681165,0.159444666004682,0.104994000291569,"GO:0043279"
0.128327788912728,0.15224662288199,0.127884386950181,0.0664093105529859,"GO:0043331"
0.56528709054579,0.476114895746631,0.159320320497496,0.123877946980583,"GO:0045471"
0.228432652187946,0.239340744498849,0.336080949850621,0.309089013085487,"GO:0051591"
2.71759660829936e-05,0.0014747083008409,0.0411166655969824,0.0118109534778676,"GO:0010038"
0.00802148820755544,0.0127053683236542,0.0584405767662112,0.0625623679271671,"GO:0008105"
0.635002464970959,0.552512227788327,0.0169981000876453,0.0127166114801057,"GO:0019915"
0.350515938978274,0.344507244372188,0.493014761026826,0.545895115530366,"GO:0046717"
0.0172692305825593,0.00549078442425852,0.0148971885024848,0.0188586427672598,"GO:0015992"
0.0162798646934833,0.0259689448247185,0.0348238434430984,0.0418832422482942,"GO:0006886"
0.765828398007119,0.719618911161903,0.103712501465636,0.070515407662855,"GO:0015671"
0.235310982951036,0.185974941383544,0.136063560152487,0.212262609153972,"GO:0015844"
0.583302600473506,0.442521282646177,0.775494974920858,0.78629511549463,"GO:0006833"
0.00512232082641835,0.0180412507449815,0.00591340339530041,0.00911517057081876,"GO:0006839"
0.00516384711211105,0.0035822092012075,0.0558062851606307,0.0609018656289237,"GO:0051028"
0.00366788015036103,6.76874869662534e-05,0.0282110292896682,0.0317209303425428,"GO:0043393"
0.544748245167785,0.471053588257265,0.953623893862929,0.957506893761834,"GO:0006000"
0.0296886521703163,0.0397522045086055,0.0196497202020942,0.0168230522417482,"GO:0006004"
0.358206257756847,0.30896431423638,0.821723398905496,0.885946867130345,"GO:0006584"
0.569547101819681,0.393305909362185,0.854369622768528,0.761328860071123,"GO:0006071"
0.100657935708599,0.0950098885479455,0.142451222468001,0.125855436323538,"GO:0006260"
0.753631925010158,0.739737503560678,0.320020068565718,0.374383993061055,"GO:0000723"
0.00195218290735448,0.00192555924092499,0.068885336958865,0.0680293304503196,"GO:0006281"
0.00217864326327687,0.0011684441377702,0.0576094952422879,0.119435850679585,"GO:0006310"
0.00430449902824774,0.00110928175222629,0.381641915550212,0.476406075623764,"GO:0015074"
0.0281912840284615,0.0224764991812904,0.0647961332162826,0.0323468793081333,"GO:0006401"
0.0170585061179098,0.0235460416172265,0.365881457247093,0.38423946753531,"GO:0006026"
0.00836307775094713,0.00453968857137222,0.04559389129448,0.0879168558313538,"GO:0030203"
0.825966860906931,0.820722031385891,0.298212314359411,0.249132225013707,"GO:0006586"
0.00647985106851148,0.00524532603157321,0.090135186792139,0.114911826636374,"GO:0006595"
0.453355606685292,0.423208864848374,0.644324057533098,0.652104462906821,"GO:0042401"
0.514907155259513,0.495466358176962,0.106014163247178,0.109111671556931,"GO:0042402"
0.00343003639643603,0.00695323033141874,0.0861348885490771,0.0422683697040835,"GO:0009063"
0.000466235912442918,0.000398036798252868,0.391212136848242,0.359612763265333,"GO:0006739"
0.0800419956127058,0.0853442549969319,0.450346106548339,0.386561587067589,"GO:0019674"
0.0764290522170849,0.0858349580650614,0.0156279646234438,0.00362526036385251,"GO:0006516"
0.14073026901864,0.139680467197745,0.0537369362718961,0.043066228753109,"GO:0045861"
0.0283823933763031,0.0197881125369259,0.28947644485679,0.205196737430862,"GO:0045862"
0.00329300376227563,0.00172959867064341,0.0001125832790889,0.000167096085943857,"GO:0009264"
0.325809396014242,0.208999550803266,0.103125258651151,0.111809223923446,"GO:0030148"
0.122424731809146,0.133334073758925,0.0138641236696232,0.0215671692346002,"GO:0006417"
0.161184079572649,0.157797380689946,0.0354468052412841,0.0210125347087894,"GO:0033692"
0.229997255077586,0.212358885227505,0.465209614559511,0.518308983051874,"GO:0008206"
0.175258674633185,0.150805684374286,0.279205778597901,0.323431636847211,"GO:0042359"
0.0356588751553888,0.0210298853123496,0.773095175479801,0.719520386255672,"GO:0042364"
0.630501854518052,0.714409178690304,0.72622892287274,0.672999675942583,"GO:0000097"
0.717193596356354,0.747147195298244,0.0318173308525024,0.020085315633136,"GO:0015012"
0.0256971583547999,0.0458160834555362,0.0226685400960306,0.0150499211893242,"GO:0050650"
0.0302586896022683,0.0463261361846913,0.657311775050167,0.587119293286543,"GO:0009108"
0.059686333938958,0.0714058756467086,0.18098133788499,0.20690200953501,"GO:0031400"
0.00362509365348848,0.00643729240333785,0.0528348779976361,0.0599042491807653,"GO:0010907"
0.127848237321101,0.103331921485879,0.238774657071481,0.188457376887351,"GO:0006641"
0.000766270161477931,0.000167537261670728,0.135447050895907,0.160946807707699,"GO:0001523"
0.0444330953025704,0.0910279219025329,0.157791036579834,0.113133702985261,"GO:0006397"
0.181749280162461,0.198492758925994,0.243184565637047,0.14168504486217,"GO:0008380"
0.514676032565522,0.577471034275846,0.0441281975380363,0.0699802752992122,"GO:0006414"
0.141082288597861,0.172110639095188,0.0218753724062539,0.00681294765910657,"GO:0006415"
0.0378616951193113,0.0353365882759141,0.0382462416500427,0.0408220534287839,"GO:0006418"
0.00495619363521324,0.00312046579596611,0.245201026461701,0.262633431946209,"GO:0042982"
0.0751375626669045,0.0330410253192349,0.634889269104445,0.570058940793137,"GO:0006555"
0.115834060087575,0.0893918984290737,0.0251445073114754,0.0148687838588564,"GO:0009081"
0.00560883181401385,0.00234979718657196,0.643167126054458,0.659173614139347,"GO:0019794"
0.0139234587423328,0.0075427853580225,0.0164646889032399,0.0622707009337366,"GO:0006144"
0.0856896898918708,0.0477190844663926,0.177659049126084,0.210054585227388,"GO:0046112"
0.0102973309520141,0.0148071059599787,0.065690933732162,0.0423395686784841,"GO:0006776"
0.00409836172647382,0.00265706106454627,0.0786128076087821,0.079409853054403,"GO:0000038"
0.440305504084528,0.40159387155294,0.107118044889908,0.0968339334856649,"GO:0006637"
0.22244231758143,0.0971426059921669,0.665365688268277,0.624272018588748,"GO:0006752"
0.00778813339506304,0.00881049558465674,0.026886436340288,0.0113653008372065,"GO:0006457"
0.00691408402091066,0.000587120500105921,0.407916935433252,0.337191152906561,"GO:0002637"
0.0291898949290274,0.101215650483443,0.762837999620982,0.728019117372654,"GO:0045670"
0.766848756971339,0.750304516266001,0.571893479003566,0.483020347877602,"GO:0050868"
0.00651809740637551,0.00168195607590754,0.201331869619765,0.199299035276677,"GO:0050869"
0.0015858508698013,0.000423643519521697,0.00145436531354792,0.000846661137062903,"GO:0050871"
0.752436893611262,0.726253821848922,0.0293105201273149,0.0114629292804343,"GO:0002824"
0.360740255752011,0.263376977891605,0.50610542097683,0.601251475615594,"GO:0042088"
0.0800967962575657,0.115416641918942,0.0305593284685047,0.0283421415739898,"GO:0042092"
0.0302302655358508,0.0309848502074963,0.0020780951694631,0.00389217383992133,"GO:0030183"
0.126043262589133,0.221323239028966,0.406420523936759,0.370317742123526,"GO:0030073"
0.0262285466184187,0.017602320979659,0.0515545826010197,0.0924129847376884,"GO:0006333"
0.0293804590094937,0.0296824011514634,0.131484092501375,0.0768742867050778,"GO:0016568"
0.0118281130914707,0.0246636379358374,0.681174655721847,0.729443507389079,"GO:0031110"
0.412756830181258,0.523782330354986,0.0706222998096439,0.0823954874691839,"GO:0007090"
0.0509828832754357,0.0350155636540075,0.32676039636384,0.322205047914373,"GO:0007093"
0.0476965133574863,0.0549892601611256,0.0645906352475431,0.0930598811344812,"GO:0000080"
0.0168218689895531,0.0447421463328853,0.324432255155676,0.254602431234076,"GO:0016055"
0.0275690122360489,0.0437120845612465,0.354228444841244,0.346703375974389,"GO:0007186"
0.378636100464532,0.331918937324993,0.767700291319312,0.738209425653491,"GO:0007215"
0.0899626057560569,0.0971329666318423,0.0999812185666656,0.0631410568940806,"GO:0007219"
0.735964103951739,0.65253321213496,0.749391664652808,0.754417022578918,"GO:0007224"
0.00281316718247626,0.000425936520966325,0.00466862905366827,0.00165063515091641,"GO:0007229"
0.0182665812441431,0.0155034446615531,0.0133350228816452,0.00721361621988083,"GO:0019221"
0.601481396827755,0.557885244998009,0.125122734412182,0.10781488866706,"GO:0031663"
9.65352701424448e-05,0.000117265765943411,0.134275751004074,0.16973682165207,"GO:0006984"
0.00148981759883613,0.00239137457798037,0.0278322909861947,0.0342211945062594,"GO:0007263"
0.00348679384360248,0.00167673654313441,0.00483995860840896,0.00442598442382905,"GO:0007264"
0.0182871461814911,0.00321591209155824,0.320763167370591,0.373841995931273,"GO:0009755"
0.646759781803498,0.676205346495262,0.0715383327457971,0.0190808302812828,"GO:0031929"
0.0133217025871893,0.0180531939783402,0.81325184691944,0.857104718647097,"GO:0031128"
3.02708762616209e-05,0.000177763930134063,0.000129294429248326,0.000614374544677288,"GO:0006919"
7.04803258335798e-06,1.94560169696089e-06,0.00347814152194192,0.00178516071452062,"GO:0008633"
0.0865169544580377,0.025838298679686,0.202729927231832,0.247752380320431,"GO:0070227"
0.70849625900823,0.54757506630648,0.0998446685750356,0.0649335941186956,"GO:0046847"
0.00530079029790356,0.00012230683286462,0.01010777455346,0.00416246366766478,"GO:0007409"
0.40868281057193,0.441987868579983,0.0950043072681627,0.0743153889382585,"GO:0050769"
0.0115457608270201,0.0066384549708897,0.0403144524335452,0.0671620415491188,"GO:0050768"
3.19048638437337e-05,8.84227836024881e-07,0.00116053151326604,0.00190085678009438,"GO:0030218"
0.924893545921127,0.926738091381771,0.296277819331845,0.21272056285145,"GO:0051145"
0.00752283887322318,0.00978755099115522,0.0410599987707034,0.0229637527303193,"GO:0001837"
0.0319968457526227,0.0313410047268904,0.76053673169206,0.72655906264094,"GO:0014032"
0.331278693601207,0.35971534715578,0.619101148118629,0.614083010006469,"GO:0021954"
0.0373867425466192,0.0675016660994314,0.0183520333811929,0.0144512469094349,"GO:0055013"
0.401256817021882,0.480018415625746,0.184201400053454,0.150760008174499,"GO:0032412"
0.501116695908152,0.523018229457045,0.0391618282654286,0.0392873677816621,"GO:0007254"
0.389327373745458,0.338655308675867,0.0394624314479523,0.0732917618532727,"GO:0034377"
0.0727348360857163,0.0961472561358449,0.0243972356530691,0.0133966836881317,"GO:0030539"
0.53833080672492,0.434778906137874,0.353391820102051,0.243087876103225,"GO:0008584"
0.232935513697718,0.247235920512383,0.0862347355019229,0.179236015846315,"GO:0008585"
0.500357089118216,0.429400580066271,0.414738620350496,0.40164407457897,"GO:0045073"
0.764835916531695,0.584579307753868,0.431560473128855,0.522042814814787,"GO:0045408"
0.297442754934842,0.27394000263125,0.0154470676506605,0.015795555293592,"GO:0050885"
0.0731828732859908,0.0698459571836094,0.771519650218077,0.708650802529662,"GO:0030878"
0.083471038856509,0.0573252975160766,0.163378260260225,0.140496790045241,"GO:0048844"
0.0973091082058648,0.0550135909022722,0.0616631803773763,0.102248156333077,"GO:0030326"
0.00844315283543319,0.0232953895186512,0.46238570379199,0.47819537069186,"GO:0035137"
0.694164999658386,0.540655123517297,0.862212645789777,0.793227568681351,"GO:0001702"
0.00116858425688185,0.0062550856824718,0.00403056423966109,0.00539374535077563,"GO:0001701"
0.0778287881332109,0.0964449397204033,0.038807380207443,0.0475075341250896,"GO:0007368"
0.258519833814426,0.297553489820241,0.134368190539685,0.114384756447402,"GO:0030879"
0.156423672178937,0.109681657523808,0.376598289413692,0.449329420086919,"GO:0042491"
7.75563806679064e-06,1.6483958225689e-06,0.00304998333572627,0.00327013479277385,"GO:0006916"
0.0443802091330149,0.0588427098792727,0.073394808526047,0.117111622312677,"GO:0043524"
0.0200043446276732,0.0291165558519233,0.594750821045895,0.638916247365861,"GO:0043535"
0.0730291935946049,0.0859422315911626,0.0761579660156512,0.129088037951402,"GO:0051260"
0.16782925517605,0.217569418006338,0.156174609415983,0.143956756525418,"GO:0051262"
0.301538997310573,0.307414032570749,0.195083795089864,0.0838620734671018,"GO:0051291"
0.0132277708106773,0.0127779408686274,0.131044312534718,0.11676406670898,"GO:0070206"
0.661764426650811,0.740795060671048,0.131600370851042,0.152775021149538,"GO:0051092"
0.00972733518121845,0.0103695999887313,0.204129955257338,0.149400891919362,"GO:0009411"
0.00190365704173044,0.00592200453147658,0.00485677315549245,0.0142655830839578,"GO:0060416"
0.0012688278511591,0.00088999809330345,0.0263686352730714,0.0207636617306582,"GO:0043627"
0.289228748688943,0.266439614282245,0.135051375072963,0.113184096356407,"GO:0015695"
0.0397467372065302,0.0497879730542655,0.296367977469796,0.31103552320449,"GO:0015711"
0.0042880281105881,0.00329189906208472,0.109076775563408,0.108765940621593,"GO:0006835"
0.00653506897284152,0.00360205732117538,0.064586828381838,0.0350924613406049,"GO:0015718"
0.0409566010522241,0.0134376109196211,0.015824883597913,0.0144838281896997,"GO:0007041"
0.0217577510851258,0.0187713162777786,0.0621641603024796,0.0408637738901816,"GO:0042311"
0.247863777840202,0.280790355088341,0.0533567986554864,0.0352386451052336,"GO:0030104"
0.000198746700571448,7.9308931225876e-05,0.0313577789675901,0.0816488651555951,"GO:0051346"
0.0536503500359819,0.119648692041317,0.017901805436904,0.0352925432261746,"GO:0051354"
0.0478166420942939,0.0271838041155502,0.0809870954079664,0.137325659178375,"GO:0051353"
0.118529233471355,0.101501327956529,0.322598327677535,0.301643164879796,"GO:0043462"
0.410820929061532,0.495809091403835,0.018202389048023,0.0312351492642165,"GO:0006044"
0.519582300032203,0.482660872469155,0.165519404359565,0.160721614232589,"GO:0006094"
0.308139503646143,0.242624576828874,0.573852642714569,0.594718218937333,"GO:0006383"
0.0860418652413645,0.117971441906666,0.595939362483681,0.566422836358462,"GO:0009303"
0.460443808165274,0.433416951507251,0.518254940651976,0.625857908528962,"GO:0006368"
0.0719680462024771,0.0704659312629216,0.693444794714352,0.662232043394217,"GO:0001522"
0.0144777157410162,0.0111768920142606,0.195258271978373,0.232357658702501,"GO:0043488"
0.429945849330957,0.389697380526935,0.789943832467421,0.835465330187322,"GO:0009067"
0.237585390434349,0.434153224279349,0.825727853315012,0.830421125871031,"GO:0009070"
0.194361715913367,0.212143353293931,0.133433100188359,0.104187085573503,"GO:0009084"
0.034926281599067,0.028297474897345,0.00201056792227301,0.000669779978664295,"GO:0000050"
0.404788816553434,0.342901024248186,0.818682278880604,0.850760309300317,"GO:0006497"
0.0496286084991333,0.0205824634595736,0.00512703664361654,0.00486130149559383,"GO:0006182"
0.111157027507665,0.121062750261817,0.0416521365479536,0.0863563960544212,"GO:0009220"
0.00608280181624639,0.00938706018501877,0.099760357911245,0.0577927490663544,"GO:0009156"
0.418399997366313,0.456329218158988,0.453355953776695,0.417042145361767,"GO:0006367"
0.00402538840070191,0.00810194077651829,0.0532495949129718,0.0173940985837415,"GO:0016226"
0.0800396453059734,0.0685596186504317,0.0134856359591645,0.00875569424683425,"GO:0000122"
0.000397494495786735,0.00167150101735437,0.0118286895063643,0.0211355160857861,"GO:0042326"
0.0519203624644292,0.0762353537184057,0.0207102525419327,0.0082080905549408,"GO:0043193"
0.00754313680438417,0.0192086641179525,0.0624556641259513,0.0776830850007086,"GO:0045944"
0.207282373081944,0.23835110723657,0.188615980028801,0.186024917262285,"GO:0035303"
0.211801557779182,0.304327517528628,0.241258599341429,0.175544177725749,"GO:0046488"
0.0851537446803361,0.113995505858683,0.238890473839746,0.389725982327427,"GO:0046854"
0.0828230708263164,0.09034080131768,0.190486175331991,0.243248050799828,"GO:0008033"
0.0254956074294069,0.0132426988273203,0.148733216980041,0.193596726375901,"GO:0016180"
0.0179458820465103,0.023835416853072,0.0296533329535341,0.033955252215619,"GO:0051605"
0.326610730415978,0.207625577093108,0.186883631549595,0.210428296321958,"GO:0031638"
0.27810573381506,0.361410210091999,0.0557844847260682,0.0366589223101513,"GO:0043648"
0.0217493885683578,0.0233936075450575,0.161481279339808,0.157238586336251,"GO:0005977"
0.115758026071211,0.175397175971105,0.0738903862984047,0.0863612853404253,"GO:0009060"
0.000105659066123054,1.56563682625397e-05,0.0101451193187608,0.0108446651338803,"GO:0006525"
0.104723746398472,0.109546133932606,0.136129505052629,0.0801973239591593,"GO:0006536"
0.0669632442258633,0.0408159608714657,0.447749594069033,0.501435526195641,"GO:0006541"
0.706876930127818,0.511268831218281,0.553093014846565,0.622759579800045,"GO:0006544"
0.0039914703007655,0.00469713380142443,0.095425192883992,0.0674173305770216,"GO:0006468"
0.00813472986683284,0.0126699954597952,0.000236068722548695,0.00155925331020332,"GO:0006470"
0.0657249606255713,0.0623181144818635,0.132953861218023,0.131397295670015,"GO:0006687"
0.000847233059458903,0.000458106201068465,6.74535047468567e-05,9.97590810585081e-05,"GO:0009394"
0.00912720478310922,0.00176317957079959,0.000557702404505327,7.93477108893368e-05,"GO:0050852"
0.00834120441324245,0.0124571803513902,0.00778261952956757,0.00451713729650067,"GO:0033077"
0.0874361448649253,0.046719750530956,0.334118333839868,0.32747187676322,"GO:0050798"
0.220539037808042,0.313371975702847,0.24255348874121,0.204187471651056,"GO:0000077"
0.00412297751336847,0.00364619824883267,0.0981315322942869,0.0740360645194584,"GO:0007169"
0.00754299679426355,0.00470446309409818,0.0392831104317665,0.0455686150404534,"GO:0007259"
0.565184147959828,0.605229174870547,0.0406904955424117,0.035457419203062,"GO:0014065"
0.0246578474734621,0.0452145564957278,0.00439220636478191,0.00379001537110266,"GO:0019722"
0.345367786200511,0.329749098644396,0.049997176077613,0.0339372656701293,"GO:0048015"
0.0359982993202036,0.0174065540517612,0.339843190560838,0.313048100007992,"GO:0048384"
0.0417990114837378,0.0391957388694631,0.0498490924520036,0.0603697439217339,"GO:0030330"
0.436773727878805,0.401448629316278,0.0779584196416064,0.200673119319876,"GO:0051896"
0.00105693405690685,0.000887995928300436,7.18395916763581e-05,0.000247397094581698,"GO:0043123"
0.0939680263044468,0.0741356142712345,0.250643311730338,0.256304645013579,"GO:0043410"
0.00179391541512642,0.00142923147022552,0.0060832935862637,0.00389184422732746,"GO:0006917"
0.137050107796014,0.136818810268049,0.306788120911036,0.336074136645431,"GO:0043525"
0.0128269443745351,0.0089781515377951,0.535183547064317,0.631714656731706,"GO:0051881"
5.02705092104513e-05,3.98203200559166e-05,0.024894371475277,0.0172543399637451,"GO:0051899"
0.346158349725147,0.246033069889113,0.767389060249236,0.830472235622499,"GO:0042462"
0.839454936096406,0.758363901265452,0.0776388837721284,0.0694683858535606,"GO:0034375"
0.152714457643269,0.07455934555438,0.32350616096699,0.298313726851523,"GO:0019233"
0.079039813940924,0.0444116274275533,0.247112034830636,0.349126245250319,"GO:0043010"
0.154523833645108,0.115776166035027,0.157806229579659,0.134287314895052,"GO:0051384"
0.110838158759806,0.0885894592822943,0.251323135474241,0.186507072731827,"GO:0006813"
0.198144223610231,0.172543847600194,0.078183910415657,0.144333342601994,"GO:0006814"
0.0418972218871297,0.0554203461706814,0.0274470290196934,0.0367615170819465,"GO:0006826"
0.0761159913212935,0.041462404841933,0.339319040410013,0.266856968241296,"GO:0006821"
0.100453134100736,0.139014370254169,0.919563428354545,0.923231770378606,"GO:0008272"
0.294600767273713,0.384652698934503,0.0454726456342444,0.118072366592221,"GO:0042593"
0.034643739013768,0.024911907530504,0.610412686551579,0.612204517093313,"GO:0007194"
0.0304551518382459,0.0297348942646068,0.534655490058052,0.491670314560295,"GO:0051004"
0.163654246919996,0.160250257402456,0.111559021582107,0.0869301663477925,"GO:0050999"
0.325189905251129,0.290365088098109,0.0128607538325979,0.0112273997052854,"GO:0033865"
0.0309567161426469,0.0379251539798699,0.0044906010860919,0.00580868833592345,"GO:0046128"
0.124332880501593,0.0721023425021493,0.195524277621072,0.213444286965186,"GO:0046131"
0.00160660678868907,0.00261927045695279,0.0345051148785663,0.0184231561546621,"GO:0006511"
0.222336311849302,0.20496518810146,0.1367021909499,0.182046133680298,"GO:0034435"
0.0213945661499427,0.0294266490433836,0.0812315932689363,0.0484441201259842,"GO:0018205"
0.315242524731061,0.232691697492848,0.125552104798601,0.169568260571714,"GO:0016567"
0.0191436710439092,0.00661741651138018,0.0150747906622568,0.0112352057166192,"GO:0006471"
0.0105414129031307,0.00564660471730925,0.00490533445450268,0.0106932922398405,"GO:0016579"
0.0396243091549755,0.0439198531312104,0.367609009795663,0.369255456482324,"GO:0018149"
0.637195207130895,0.433602422927072,0.723425987536687,0.682388684252802,"GO:0018298"
0.0286531622307343,0.0273426025405066,0.000322024008421057,0.000533507323028247,"GO:0006672"
0.000258930903191328,0.000382310156428312,0.00879409638097236,0.0077113357933196,"GO:0006509"
0.000755600095573061,0.00377364146395807,0.614281087697005,0.628287985370366,"GO:0002889"
0.139397765094598,0.163852191683182,0.217769785606736,0.200383555523309,"GO:0007179"
0.158225160677834,0.238213683420886,0.214156045021625,0.232273480198727,"GO:0030509"
0.0684950084770409,0.0645005757305965,0.438437406871692,0.523670641736824,"GO:0032924"
0.244307382557683,0.256688459129265,0.810086498080168,0.760237672858525,"GO:0007250"
0.624909163142028,0.518043831490532,0.519001567818401,0.533339672701483,"GO:0030520"
0.0105261461001835,0.0155466620074619,0.0499239744145076,0.0527673651800865,"GO:0030521"
0.000686393022903637,0.000213263914595895,0.00543444250217491,0.00271589601621979,"GO:0006874"
0.00947640957376161,0.00499927894842381,0.0247555560873137,0.0288179065547718,"GO:0006879"
0.512753093666809,0.497751363405118,0.141964871066698,0.0950996721935093,"GO:0034372"
0.0209754428179397,0.0204409908466006,0.106467758445398,0.0843960617936971,"GO:0007605"
0.498879410012905,0.448445154388169,0.660427782676981,0.759144842121237,"GO:0050909"
0.450957421601786,0.45184427960245,0.76366351473329,0.712373985762806,"GO:0007608"
0.0275782183491438,0.0372085587727975,0.388236972496879,0.338742827017372,"GO:0007601"
0.00184903564348163,0.0145024213931798,0.308900010389463,0.269735162379898,"GO:0009749"
0.508564054652902,0.362213857567462,0.206601748744408,0.222718367159362,"GO:0006825"
0.856225666054679,0.885477371390885,0.292004084154237,0.307455310435649,"GO:0006829"
0.0138603897434525,0.0102967449350591,0.0439327768991687,0.051860510412454,"GO:0006816"
0.118917255263761,0.125609032405008,0.0281357070810451,0.0265052542504763,"GO:0042632"
0.000140981646501332,0.000250889730020198,0.000730996522244499,0.000698459803383387,"GO:0006469"
0.235568159048341,0.194240950038644,0.2041722200585,0.265709209997324,"GO:0007190"
0.0857785920029281,0.0626494772975651,0.144441635989274,0.0968633828871558,"GO:0006183"
0.0126369660111514,0.0482858326109427,0.0169850295084539,0.045496823491727,"GO:0006754"
0.398566837254719,0.300203376429873,0.684627068920742,0.705349641650149,"GO:0018409"
0.0656331872391132,0.0210447264662102,0.0011598344503279,0.00173251175741512,"GO:0006693"
0.169314586965965,0.149313495741601,0.125514837821647,0.124074233944618,"GO:0055070"
0.0112530911724358,0.0129255378662984,0.287056988746437,0.268704330923644,"GO:0006885"
0.00694642491845689,0.0126450439402491,0.150632874405319,0.12704236850398,"GO:0042093"
